id,source,question,resolution_criteria,background,market_info_open_datetime,market_info_close_datetime,market_info_resolution_criteria,url,freeze_datetime,freeze_datetime_value,freeze_datetime_value_explanation,source_intro,combination_of,forecast_due_date,direction,resolution_date,resolved_to,resolved
KMX,yfinance,"Will KMX's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/KMX for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","CarMax, Inc., through its subsidiaries, operates as a retailer of used vehicles and related products in the United States. It operates in two segments: CarMax Sales Operations and CarMax Auto Finance. The CarMax Sales Operations segment offers customers a range of makes and models of used vehicles, including domestic, imported, and luxury vehicles, as well as hybrid and electric vehicles; used vehicle auctions; extended protection plans to customers at the time of sale; and reconditioning and vehicle repair services. The CarMax Auto Finance segment provides financing alternatives for retail customers across a range of credit spectrum and arrangements with various financial institutions. The company was founded in 1993 and is based in Richmond, Virginia.",N/A,N/A,N/A,https://finance.yahoo.com/quote/KMX,2024-11-28T00:00:00+00:00,84.59,The latest market close price of KMX.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,1.0,True
KMX,yfinance,"Will KMX's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/KMX for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","CarMax, Inc., through its subsidiaries, operates as a retailer of used vehicles and related products in the United States. It operates in two segments: CarMax Sales Operations and CarMax Auto Finance. The CarMax Sales Operations segment offers customers a range of makes and models of used vehicles, including domestic, imported, and luxury vehicles, as well as hybrid and electric vehicles; used vehicle auctions; extended protection plans to customers at the time of sale; and reconditioning and vehicle repair services. The CarMax Auto Finance segment provides financing alternatives for retail customers across a range of credit spectrum and arrangements with various financial institutions. The company was founded in 1993 and is based in Richmond, Virginia.",N/A,N/A,N/A,https://finance.yahoo.com/quote/KMX,2024-11-28T00:00:00+00:00,84.59,The latest market close price of KMX.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,1.0,True
KMX,yfinance,"Will KMX's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/KMX for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","CarMax, Inc., through its subsidiaries, operates as a retailer of used vehicles and related products in the United States. It operates in two segments: CarMax Sales Operations and CarMax Auto Finance. The CarMax Sales Operations segment offers customers a range of makes and models of used vehicles, including domestic, imported, and luxury vehicles, as well as hybrid and electric vehicles; used vehicle auctions; extended protection plans to customers at the time of sale; and reconditioning and vehicle repair services. The CarMax Auto Finance segment provides financing alternatives for retail customers across a range of credit spectrum and arrangements with various financial institutions. The company was founded in 1993 and is based in Richmond, Virginia.",N/A,N/A,N/A,https://finance.yahoo.com/quote/KMX,2024-11-28T00:00:00+00:00,84.59,The latest market close price of KMX.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,1.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
L,yfinance,"Will L's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/L for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Loews Corporation provides commercial property and casualty insurance in the United States and internationally. The company offers specialty insurance products, such as management and professional liability, and other coverage products; surety and fidelity bonds; property insurance products that include standard and excess property, marine and boiler, and machinery coverages; and casualty insurance products, such as workers' compensation, general and product liability, and commercial auto, surplus, and umbrella coverages. It also provides loss-sensitive insurance programs; and warranty, risk management, information, and claims administration services. The company markets its insurance products and services through independent agents, brokers, and managing general underwriters. In addition, the company is involved in the transportation and storage of natural gas and natural gas liquids, and hydrocarbons through natural gas pipelines covering approximately 13,455 miles of interconnected pipelines; 855 miles of NGL pipelines in Louisiana and Texas; 14 underground storage fields with an aggregate gas capacity of approximately 199.5 billion cubic feet of natural gas; and eleven salt dome caverns and related brine infrastructure for providing brine supply services. Further, the company operates a chain of 25 hotels; and develops, manufactures, and markets a range of extrusion blow-molded and injection molded plastic containers for customers in the pharmaceutical, dairy, household chemicals, food/nutraceuticals, industrial/specialty chemicals, and water and beverage/juice industries, as well as manufactures commodity and differentiated plastic resins from recycled plastic materials. Loews Corporation was incorporated in 1969 and is headquartered in New York, New York.",N/A,N/A,N/A,https://finance.yahoo.com/quote/L,2024-11-28T00:00:00+00:00,87.05,The latest market close price of L.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
LULU,yfinance,"Will LULU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Resolves to the market close price at https://finance.yahoo.com/quote/LULU for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.","Lululemon Athletica Inc., together with its subsidiaries, designs, distributes, and retails athletic apparel, footwear, and accessories under the lululemon brand for women and men. It offers pants, shorts, tops, and jackets for healthy lifestyle, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through a chain of company-operated stores; outlets; interactive workout platform; yoga and fitness studios, university campus retailers, and other partners; license and supply arrangements; and temporary locations, as well as through mobile apps and lululemon.com e-commerce website. It has operations in the United States, Canada, Mainland China, Australia, South Korea, Hong Kong, Japan, New Zealand, Taiwan, Singapore, Malaysia, Macau, Thailand, the Asia Pacific, the United Kingdom, Germany, France, Ireland, Spain, the Netherlands, Sweden, Norway, Switzerland, Europe, the Middle East, and Africa. Lululemon Athletica Inc. was founded in 1998 and is based in Vancouver, Canada.",N/A,N/A,N/A,https://finance.yahoo.com/quote/LULU,2024-11-28T00:00:00+00:00,318.84,The latest market close price of LULU.,"Yahoo Finance provides financial data on stocks, bonds, and currencies and also offers news, commentary and tools for personal financial management. You're going to predict how questions based on this data will resolve.",N/A,2024-12-08,,2024-12-15,0.0,True
